id,reviewer_name,platform,review_text,translated_review_text,normalized_rating,date,country,sentiment,stay_type
ChZDSUhNMG9nS0VJQ0FnSUNEN2ZIaGZnEAE,m 1000,Google,"Hygiène déplorable de la piscine couverte.
personnel de la piscine couverte très agressif et violent.
Aucun professionnalisme
Je déconseille","Deplorable hygiene of the indoor pool.
Very aggressive and violent indoor swimming pool staff.
No professionalism
I do not recommend",5,2024-03-31,TN,Negative,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNEeE5qM0pBEAE,Béchir khiari,Google,"Hôtel Bizerta Resort Congress & SPA : Un havre de paix en bord de mer

Situation idéale: Situé sur la corniche de Sidi Salem à Bizerte, l'Hôtel Bizerta Resort Congress & SPA offre un accès direct à une plage de sable fin et se trouve à proximité du centre-ville et des sites touristiques. Service impeccable: Le personnel de l'hôtel est attentionné et polyglotte, offrant un service de qualité supérieure pour un séjour inoubliable.

Rapport qualité-prix excellent: L'Hôtel Bizerta Resort Congress & SPA offre un excellent rapport qualité-prix, idéal pour les familles, les couples et les voyageurs d'affaires.","Bizerta Resort Congress & Spa hotel: a haven of peace by the sea

Ideal location: located on the cornice of Sidi Salem in Bizerte, the Bizerta Resort Congress & Spa Hotel offers direct access to a sandy beach and is near the city center and tourist sites. Impeccable service: Hotel staff are attentive and polyglot, offering superior quality service for an unforgettable stay.

Excellent value for money: the Bizerta Resort Congress & Spa Hotel offers excellent value for money, ideal for families, couples and business travelers.",5,2024-03-24,TN,Positive,Vacation
ChZDSUhNMG9nS0VJQ0FnSUQ5bGFxTkZBEAE,LOURDES ELÍAS SÁENZ,Google,Estuvimos cenando. Es Ramadán y en el hotel donde nos alojamos no había servicio de cenas. Nos acogieron en este hotel Bizerta. Estupendo buffet con muy buen trato y simpatía. Muchas gracias.,We were having dinner. It is Ramadán and at the hotel where we stayed there was no dinner service. They welcomed us at this Bizerta hotel. Great buffet with very good treatment and sympathy. Thank you so much.,5,2024-03-19,TN,Positive,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNkODdHS09BEAE,Le consul Tunisie Hk consulting suarl,Google,La meilleure vue de tout bizerte.,The best view of all bizerte.,5,2024-02-18,TN,Positive,Unknown
ChdDSUhNMG9nS0VJQ0FnSUNkb01QVG93RRAB,T. Hofmann,Google,Top,Top,5,2024-02-09,TN,Positive,Unknown
ChZDSUhNMG9nS0VJQ0FnSURnMU8yc2Z3EAE,nizar zrafi,Google,Surtout le petit déjeuner et les équipements de la chambre à réviser,Especially breakfast and room equipment to revise,5,2024-02-03,TN,Neutral,Business
ChZDSUhNMG9nS0VJQ0FnSUROem9HX0FREAE,Mohamed Rebai,Google,,,5,2024-01-22,TN,Neutral,Business
ChZDSUhNMG9nS0VJQ0FnSUNObGNUOUtnEAE,jorge jacinto,Google,,,5,2024-01-16,TN,Neutral,Business
ChZDSUhNMG9nS0VJQ0FnSUQxNXEzNk5REAE,Mohamed Dridi,Google,,,5,2024-01-06,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSUNWajViWTlnRRAB,mohamed bellakhal,Google,,,5,2023-12-09,TN,Neutral,Vacation
ChdDSUhNMG9nS0VJQ0FnSUM1N2Q3OW5BRRAB,Safia Ben El Haj,Google,"Super Service, Raucherkaffee mit guter Musik und Drinks","Great service, smoking coffee with good music and drinks",5,2023-10-16,TN,Positive,Unknown
ChZDSUhNMG9nS0VJQ0FnSUM1enVLcFFREAE,bougmiha Arij,Google,,,5,2023-10-13,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSURaNnJDNzZRRRAB,Boudiaf Mehdi,Google,,,5,2023-09-28,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSUNabzl1dzVRRRAB,Adrian Vacariu,Google,,,5,2023-09-17,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNaemNhQlBREAE,Sioud Mouez,Google,Je conseille vivement...,I highly recommend ...,5,2023-09-15,TN,Positive,Vacation
ChdDSUhNMG9nS0VJQ0FnSUNabG9lajVnRRAB,Anonyme,Google,"Attention ⚠️ ⛔️
Mauvaise expérience, mauvais séjour
Restauration et service relation client :
( Clientèle non chaleureuse )laisser à désirer

État de la chambre : poussière : laisser à désirer

Nous payons pour avoir un service alors il faut se comporter convenablement avec les clients

**le client est toujours le roi 🤴 **
** Photos disponibles sur demande **","Attention ⚠️ ⛔️
Bad experience, bad stay
Catering and customer relations service:
(Non -warm clientele) Leave something to be desired

Room condition: dust: leave to be desired

We pay to have a service so we must behave properly with customers

** The customer is always the king 🤴 **
** Photos available on request **",5,2023-09-10,TN,Negative,Unknown
ChdDSUhNMG9nS0VJQ0FnSUNab05UaHdnRRAB,ELYESS Aloui,Google,"Mauvaise service
Clim en panne","Bad service
Air conditioning",5,2023-09-01,TN,Negative,Vacation
ChdDSUhNMG9nS0VJQ0FnSURwODR5cm5nRRAB,julie boyer,Google,"L'hôtel est à rafraîchir au niveau des chambres et surtout de la salle de bains.
La nourriture n'est pas top mais comme dans la plus part des hôtel en Tunisie.
La piscine est super, la plage privée également.","The hotel is to be refreshed at the rooms and especially the bathroom.
The food is not top but as in most hotel in Tunisia.
The swimming pool is great, the private beach too.",5,2023-08-28,TN,Positive,Unknown
ChdDSUhNMG9nS0VJQ0FnSURwaE9mZHh3RRAB,jonathan k,Google,,,5,2023-08-16,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSURwa08zWTVnRRAB,Thabet Ghaydâa,Google,,,5,2023-08-14,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSUNwcjlxdm93RRAB,Divers Multiples,Google,"J'ai aimé l'hotel ,service et emplacement,je conseille pour reserver","I liked the hotel, service and location, I recommend to reserve",5,2023-08-12,TN,Positive,Vacation
ChZDSUhNMG9nS0VJQ0FnSUNwenFUaVJ3EAE,Ezdehar Alaqely,Google,الفندق التعامل ممتاز الاطلالة جميلة البحرجميل البلكونةً جميلة ولكن قديم جدا لابد من تجديده وخاصة الحمامات مقرفة لايوجد شبشب حمام ولا فرشة اسنان ولا معجون وايضا تحتاج الحمامات والفندق تجديدفالبلاط يوجد عليه بقع صدأ مقززة ايضا لايوجد شفاط هواء للتهوية في الحمام الحمام سبئ جدا,"The hotel is excellent, beautiful look, beautiful, beautiful balcony",5,2023-08-12,TN,Positive,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNwbmFDbFRnEAE,Sophia Iklef,Google,"Hôtel à fuir !!
Hygiène déplorable, service inexistant
Pour ce qui est du personnel de la piscine et du restaurant, très agressif limite violent
Aucun professionnalisme
Je déconseille fortement","Hotel to flee !!
Deplorable hygiene, nonexistent service
In terms of swimming pool and restaurant staff, very aggressive violent limit
No professionalism
I do not recommend",5,2023-08-08,TN,Negative,Vacation
ChZDSUhNMG9nS0VJQ0FnSUNwanEzeUNBEAE,Wassim Jendoubi,Google,Beau paysage mais service a revoir.,Beautiful landscape but service to review.,5,2023-08-03,TN,Positive,Vacation
ChdDSUhNMG9nS0VJQ0FnSUNwcHJ6X2tBRRAB,bechir naouali,Google,Très sale très chère tres nul à fuir dans 5ans il ferme si c'est pas avant,Very dirty very dear very bad to flee in 5 years it closes if it is not before,5,2023-08-02,TN,Negative,Unknown
ChdDSUhNMG9nS0VJQ0FnSUNwakpDYXh3RRAB,Mathieu Gigout,Google,,,5,2023-07-29,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSUNwOVBlWXJRRRAB,elmataoui mohamed,Google,,,5,2023-07-29,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSUNwbE1EczBnRRAB,adrian anghel,Google,,,5,2023-07-29,TN,Neutral,Business
ChZDSUhNMG9nS0VJQ0FnSUNwcUxMVFV3EAE,Nidhal Toumi,Google,,,5,2023-07-28,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNwd0l2U1JBEAE,laurent lancerica,Google,Sympathique pour passer la journée à la piscine restaurant et service top,Nice to spend the day at the Restaurant and Service Top Pool,5,2023-07-26,TN,Positive,Vacation
ChdDSUhNMG9nS0VJQ0FnSURKNTVER3FRRRAB,juhainah jababili,Google,مكان جميل 💝 ونظيف والسعر جيد جداً,Nice place 💝 clean and the price is very good,5,2023-07-24,TN,Positive,Unknown
ChdDSUhNMG9nS0VJQ0FnSURKdWIzTXZ3RRAB,maalaoui anouar,Google,,,5,2023-07-20,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSURKenRLQWtnRRAB,Hajni Kőhegyi,Google,,,5,2023-07-17,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSURKNXQycm9BRRAB,N H,Google,,,5,2023-07-16,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNKNTZfSFlnEAE,Rafik Kossentini,Google,Très correct rapport qualité prix,Very correct value for money,5,2023-07-06,TN,Positive,Business
ChZDSUhNMG9nS0VJQ0FnSUNKdzlYUlNREAE,firas njah,Google,,,5,2023-07-03,TN,Neutral,Business
ChZDSUhNMG9nS0VJQ0FnSUNKaWVmMlV3EAE,Emna Lahbib,Google,"C'était agréable,  propre et calme. La mer facile d'accès et la piscine majestueuse et irréprochablement propre. Je recommande vivement.","It was pleasant, clean and quiet. The sea easy to access and the majestic and flawlessly clean swimming pool. I highly recommend.",5,2023-06-29,TN,Positive,Unknown
ChZDSUhNMG9nS0VJQ0FnSUR4b2ZtZlBREAE,Aaron,Google,,,5,2023-06-09,TN,Neutral,Business
ChdDSUhNMG9nS0VJQ0FnSUR4dG9yTWpRRRAB,Lamia Temimi,Google,,,5,2023-06-07,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSURRblkzVEVBEAE,Caroline Devos,Google,"Ik ben al jaren klant in dit hotel...er zijn veel zaken die beter kunnen, vooral proper en netheid. Maar dit is Tunesië...de normen liggen hier een stuk lager dan bij ons. De vriendelijkheid van het personeel maakt de andere tekortkomingen ruimschoots goed.
In Bizerte is dit het beste hotel.","I have been a customer in this hotel for years ... There are many things that can be improved, especially clean and tidiness. But this is Tunisia ... the standards here are a lot lower than with us. The friendliness of the staff makes up the other shortcomings well.
In Bizerte this is the best hotel.",5,2023-06-06,TN,Positive,Business
ChdDSUhNMG9nS0VJQ0FnSUR4OU4yZ29BRRAB,Jose Gomez,Google,,,5,2023-06-02,TN,Neutral,Business
ChZDSUhNMG9nS0VJQ0FnSUN4bDhQNVpnEAE,Atelier de confection horia couture,Google,🩵🤍,,5,2023-05-28,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUN4bV92bllnEAE,Felhi Hejer,Google,Bien,GOOD,5,2023-05-26,TN,Positive,Unknown
ChZDSUhNMG9nS0VJQ0FnSUN4bHUyQ0xREAE,n,Google,,,5,2023-05-16,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSURSci1tcGVBEAE,Nabil Sfar,Google,Très bon hôtel très bon service avec un emplacement paradisiaque,Very good hotel very good service with a heavenly location,5,2023-05-06,TN,Positive,Unknown
ChdDSUhNMG9nS0VJQ0FnSURSMThLTzRBRRAB,Ayoub ID M'BARK,Google,"Wonderful experience ! I had during my recent stay at BIZERTA Hotel, I was impressed by the quality of service provided by the staff.

During my 30-day stay (I have been there twice, 15+15), I had the pleasure of interacting with several members of your team, and each one was incredibly kind and helpful.

Additionally, I would like to commend your cleaning (Housekeeping) staff for the impeccable cleanliness of my room.

I look forward to returning in the future.

I have one remark : It would be appreciated if the hotel could either keep providing complimentary bottled water for free in the restaurant or adjust the overall price to include the cost of the water.

Regards
Ayoub.","Wonderful experience ! I had during my recent stay at BIZERTA Hotel, I was impressed by the quality of service provided by the staff.

During my 30-day stay (I have been there twice, 15+15), I had the pleasure of interacting with several members of your team, and each one was incredibly kind and helpful.

Additionally, I would like to commend your cleaning (Housekeeping) staff for the impeccable cleanliness of my room.

I look forward to returning in the future.

I have one remark : It would be appreciated if the hotel could either keep providing complimentary bottled water for free in the restaurant or adjust the overall price to include the cost of the water.

Regards
Ayoub.",5,2023-05-05,TN,Positive,Unknown
ChZDSUhNMG9nS0VJQ0FnSURSaWFtYllnEAE,Mondher Tebourbi,Google,"très bel hotel,acceil,restaurant,chambres tout y est. Nous nous sommes régalés mention spécial pour le personnel du restaurant un grand merci pour toute l équipe, je garde bien votre adresse pour mes amis je reviendrais surement a recommander","Very nice hotel, acceil, restaurant, bedrooms everything is there. We feasted special mention for the staff of the restaurant a big thank you for the whole team, I keep your address for my friends I would surely come back to recommend",5,2023-04-28,TN,Positive,Vacation
ChdDSUhNMG9nS0VJQ0FnSUNSa1oyajR3RRAB,Asier Escalero,Google,"Hay ocasiones en que una persona se pregunta el criterio que se sigue para la adjudicación de estrellas. No entiendo cómo le han puesto 4, el hotel es pura fachada, habitaciones viejas, el servicio de limpieza escaso. Viajo a menudo por motivos laborales, probé una alternativa al Hotel Nour que está al lado, y no ha podido ser mayor mi decepción.","There are times when a person asks the criteria that is followed for the award of stars. I do not understand how they have put 4, the hotel is pure facade, old rooms, the scarce cleaning service. I often travel for work reasons, I tried an alternative to the Hotel Nour that is next, and my disappointment could not be greater.",5,2023-04-04,TN,Neutral,Business
ChZDSUhNMG9nS0VJQ0FnSURodzRUVU9nEAE,ben younse amani,Google,فندق ممتازة,Excellent hotel,5,2023-03-16,TN,Positive,Vacation
ChZDSUhNMG9nS0VJQ0FnSURoMWQyc0tBEAE,Luis Alcazar,Google,"Hotel situado en la playa y a 2 minutos del centro histórico, cuenta con spa, pub, piscina, buffet... tiene todos los servicios y es bastante cómodo.

Le daría 5 estrellas si no fuese porque se ve bastante viejo, el buffet es algo pequeño en cuanto a variedad y la limpieza de las habitaciones es en general escasa. Pero seguramente sea el mejor hotel de la zona.","Hotel located on the beach and 2 minutes from the Historic Center, it has spa, pub, pool, buffet ... It has all the services and is quite comfortable.

I would give him 5 stars if it was not because he looks quite old, the buffet is something small in terms of variety and the cleaning of the rooms is generally scarce. But surely it is the best hotel in the area.",5,2023-03-14,TN,Positive,Business
ChdDSUhNMG9nS0VJQ0FnSUNoMnVlOXVBRRAB,Nabil HASSAN,Google,Depuis qu'on a assisté avec mon épouse un congrès là-bas qu'on attende avec impatience d'y retourner séjourner quelques nuitées..... Je le recommande vivement !,Since we attended my wife a congress there that we are impatiently waiting to return to stay there a few nights ..... I highly recommend it!,5,2023-02-10,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNCeGZXUEVBEAE,Marjolaine Mechergui,Google,Sa fait deux ans qu'on y va séjour parfait chambre très propre déjeuner parfait personnel de chambre a l'écoute nous revenons en avril 2023,It's been two years that we go there perfect room very clean room perfect listening room for listening we are coming back in April 2023,5,2022-12-30,TN,Positive,Vacation
ChZDSUhNMG9nS0VJQ0FnSUQtLThUYWZ3EAE,THETATOOINI (THETATOOINI),Google,,,5,2022-12-10,TN,Neutral,Business
ChZDSUhNMG9nS0VJQ0FnSUMtMUppVkF3EAE,Oueslati Montassar,Google,,,5,2022-10-27,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUMtbE5TRVVBEAE,Roberto Glauda,Google,,,5,2022-10-27,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSURlcjRLTDdRRRAB,Youssef Ezbakh,Google,I felt very well over there🥰❤,I felt very well over there🥰❤,5,2022-10-22,TN,Positive,Unknown
ChdDSUhNMG9nS0VJQ0FnSURlOTc2M2hBRRAB,Bdira Mejdi,Google,"Itinéraire correct
Hôtel moyen
Service moyen","Correct route
Average hotel
Average service",5,2022-10-22,TN,Negative,Unknown
ChZDSUhNMG9nS0VJQ0FnSURlNS1HekV3EAE,cherif Ben abdelkader,Google,"j ai passer un séjour dans cet hôtel que je connaissais lors de mes vacances ,mais en jour
j y ai séjourné du 15 octobre à ce matin
Le personnel est compétent et à l écoute
Le ménage ainsi que la restauration est très correcte.
je remercie le staff de l hôtel et plus particulièrement
Mme Rim
qui est à la réception
personne qui aime sont travaille
et à l écoute de la clientèle
pour info il y 2 piscines
extérieure et intérieur
j ai profité avec ce beau temps de la piscine extérieur qui était exquise
encore merci
allez y
vous ne le regretterais pas","I had a stay in this hotel that I knew during my vacation, but during the day
I stayed there from October 15 to this morning
The staff are competent and attentive
The cleaning and the catering is very correct.
I thank the hotel staff and more particularly
Mrs RIM
who is at the reception
person who likes are working
and listening to customers
For info there are 2 swimming pools
exterior and interior
I took advantage with this beautiful time of the outdoor swimming pool which was exquisite
Thank you again
Go for it
You would not regret it",5,2022-10-21,TN,Positive,Vacation
ChZDSUhNMG9nS0VJQ0FnSURlNS15dGZBEAE,Lydia Dg,Google,"Séjour d’1 semaine.
Personnel attentionné et à l’écoute.
Petit déjeuner un peu décevant mais pour le reste tout était très bien.
Très belle vue sur mer depuis la chambre.
À bientôt","1 week stay.
Attentive and attentive staff.
Breakfast a little disappointing but for the rest everything was very good.
Very nice sea view from the room.
See you soon",5,2022-10-21,TN,Positive,Vacation
ChZDSUhNMG9nS0VJQ0FnSURlcHZ2cFFBEAE,Céline et Guillaume Biteau,Google,,,5,2022-10-09,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNlcmRhdFZnEAE,Nes Qua,Google,"Bon hôtel avec vue sur mer, juste il faut prévoir payer sur place . Le prix reste excessif apr rapport à fin de saison mais pas de choix a Bizerte","Good hotel with sea views, just you have to plan to pay on site. The price remains excessive after the end of the season but no choice in bizerte",5,2022-09-20,TN,Positive,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNlNllHdkJREAE,Radia L,Google,,,5,2022-09-17,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNlMnRxZlN3EAE,Sahbi MILED,Google,"Animation - aucune
Restaurant - nourritures fades, petit dej à éviter.quant au bar il n'est pas du tout au attendu (pas de cocktail, et pas d'espace non fumeur)
La chambre spacieuse mais pas digne d'un 4 étoiles
Le seul point positif est l'accueil du personnel.","Animation - None
Restaurant - bland foods, breakfast to avoid. Taking at the bar it is not at all expected (no cocktail, and no non -smoking space)
The spacious room but not worthy of a 4 star
The only positive point is the reception of staff.",5,2022-09-11,TN,Neutral,Vacation
ChZDSUhNMG9nS0VJQ0FnSUR1cjVfZVZREAE,Anis Chermiti,Google,,,5,2022-09-01,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUR1ci1EUGNnEAE,Frank Feber,Google,"Zwar 4 Sterne, aber Zimmereinrichtung ist runtergewirtschaftet. Weg zum Strand nicht zu weit.","4 stars, but the room set is down. Not too far away to the beach.",5,2022-09-01,TN,Neutral,Business
ChdDSUhNMG9nS0VJQ0FnSUR1N2RYbGlBRRAB,imen bouz,Google,"Je recommande cet Hotel sympathique, chambres modernes et propres, personnel accueillant j'ai passé une seule nuit mais je reviendrai très vite","I recommend this nice hotel, modern and clean rooms, welcoming staff I spent a single night but I will come back very quickly",5,2022-08-27,TN,Positive,Vacation
ChdDSUhNMG9nS0VJQ0FnSUR1bHVTTW5BRRAB,Abdelmouneam GHORISSI,Google,"J'ai passé quelques nuit période juillet vraiment c'est un hôtel agréable personnellement jai adoré hotel pieds dans l'eau avec une plage formidable la piscine encore mieux tu sera tres allaise  le plus important c lendroit il est tres bien situe J'ai  visite ghar melh coco beach  sidi bosaid mdina arbi tunis ....... ansi que le peti parc yalidine juste a côté

Alors merci pour tout le personnel tres sympa","I spent a few night period July really it is a pleasant hotel personally I adored hotel feet in the water with a formidable beach the swimming pool even better you will be very important it is very well it is very well located I visit ghar melh coco beach sidi bosaid mdina arbi tunis ....... years that the little yalidine

So thank you for all the very nice staff",5,2022-08-20,TN,Positive,Vacation
ChdDSUhNMG9nS0VJQ0FnSUR1cG9DandnRRAB,adnen elamraoui,Google,"Excellent hôtel, à recommander ! :-)","Excellent hotel, to recommend! :-)",5,2022-08-19,TN,Positive,Unknown
ChdDSUhNMG9nS0VJQ0FnSUR1eXFDOHZnRRAB,Dr. Omar Gubran,Google,,,5,2022-08-18,TN,Neutral,Vacation
ChdDSUhNMG9nS0VJQ0FnSUR1MEp2cjh3RRAB,Sami Ben Arfa (Ben_Arfa),Google,,,5,2022-08-11,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSUN1Xzd1RnVnRRAB,Data X Foot,Google,"Hygiène médiocre (cf les photos des WC)
Service désagréable (plus que la moyenne)
Piscine proche de la baignoire géante, surpeuplée avec peu de respect pour qui que ce soit,
Un maître nageur occupé par tout sauf par la piscine
Une arnaque - fuyez !","Mediocre hygiene (see WC photos)
Unpleasant service (more than average)
Swimming pool near the giant bathtub, overcrowded with little respect for anyone,
A swimmer master occupied by everything except by the swimming pool
A scam - Flee!",5,2022-08-10,TN,Negative,Vacation
ChdDSUhNMG9nS0VJQ0FnSUN1NjdqRmlRRRAB,Y S,Google,"Très bon accueil à la réception Mr Maher et son équipe sont d'un grand professionnalisme,chambre très propre et mme Nour responsable  de l'équipe ménagère est au petit soin!! Piscine propre et un vif service au bar de la piscine qui démontre l'efficacité de ses équipes. Bonne nourriture au restaurant en libre service. . je vous conseil aussi un massage au SPA vous y trouverez Hanna qui masse au top !! Très bon souvenir passer en juillet 2022 je vous le conseil et surtout en évitant ""l'hôtel Nour"" qui se trouve juste à coter il est a fuir !!","Very welcome at the reception Mr Maher and his team are of great professionalism, a very clean room and Ms. Nour responsible for the household team is very careful !! Clean swimming pool and keen service at the pool bar which demonstrates the effectiveness of its teams. Good food at the self -service restaurant. . I also advise you a massage at the spa you will find Hanna who massages at the top !! Very good memory pass in July 2022 I advise you and especially by avoiding ""the Nour hotel"" which is right to say it is to flee !!",5,2022-08-06,TN,Positive,Vacation
ChZDSUhNMG9nS0VJQ0FnSUN1N1pXWUNnEAE,Chamoune briquet,Google,"Hotel qui pourrez etre sympa et obtenir 4 étoile sauf que la piscine est ridicule avec bcp trop de personnes extérieur à l intérieur, filtré ! Et dans la clim qui fait 1 bruit de machine à laver en essorage , qui fonctionne à peine! Petit déjeuner standard rien de plus donc à choisir un 4etoile ne pren’ez pas celui si pour la piscine et le confort de la chambre","Hotel that can be nice and get 4 star except that the swimming pool is ridiculous with bcp too many outside people inside, filtered! And in the air conditioning which makes 1 noise of a washing machine in spin, which barely works! Standard breakfast nothing more so to choose a 4etoile does not take the one if for the swimming pool and the comfort of the room",5,2022-08-03,TN,Positive,Unknown
ChdDSUhNMG9nS0VJQ0FnSUN1clktazZ3RRAB,Sofien Menzli,Google,Excellent,Excellent,5,2022-08-03,TN,Positive,Unknown
ChRDSUhNMG9nS0VJQ0FnSUN1amZZRxAB,Mechergui Abdelaziz,Google,,,5,2022-08-03,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSUN1NmFTQjBBRRAB,Houda kebaili Photography,Google,,,5,2022-07-31,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUN1cWFESUpREAE,Katherine Van den Brandt,Google,,,5,2022-07-31,TN,Neutral,Vacation
ChdDSUhNMG9nS0VJQ0FnSUN1OGZlY3BnRRAB,Sabri Benlahoual,Google,"Nous séjournons actuellement dans l’hôtel et ceux depuis 4 nuits. Le personnel de chambre aux petits soins avec nous. Piscine propre et bon restaurant. Lors du check-in tous c’est bien passer, notre chambre conforme à notre demande. Nous reviendrons très rapidement c’est certain.","We are currently staying in the hotel and those for 4 nights. The very caring room staff with us. Clean swimming pool and good restaurant. During the check-in all is good, our room conforms to our request. We will come back very quickly for sure.",5,2022-07-31,TN,Positive,Vacation
ChdDSUhNMG9nS0VJQ0FnSUN1M0thYzdBRRAB,Moustafa Bendimerad P,Google,"Un vieil hotel qui ne mérite pas ces 4 étoiles dutout.

Personnel incompétent. Propreté laisse a désirer dans la salle de bain.
Hotel dégradé. Pas de room service.

Je ne recommande pas dutout.","An old hotel that does not deserve these 4 stars of all.

Incompetent staff. Cleanliness leaves something to be desired in the bathroom.
Degraded hotel. No Room Service.

I do not recommend from all.",5,2022-07-23,TN,Negative,Business
ChZDSUhNMG9nS0VJQ0FnSUN1eUlMdkl3EAE,fredj Ahmed,Google,,,5,2022-07-19,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSURPci0tYll3EAE,Pietro Coppola,Google,,,5,2022-07-17,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSURPMjZ5emJnEAE,Atlantik Verdun,Google,They make you pay 3 TD per water bottle in the restaurant were you already paid for the food. What a Big Shame,They make you pay 3 TD per water bottle in the restaurant were you already paid for the food. What a Big Shame,5,2022-07-14,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSURPNUw2eU1BEAE,Youssef Zrirak,Google,"Très bon accueil hôtel propre et spacieux. un grand merci à tous les  personnel de l'hôtel (réception, restaurant) et surtout Mr (ghassen b alay)","Very warm and spacious hotel. A big thank you to all the hotel staff (reception, restaurant) and especially Mr (Ghassen B alay)",5,2022-06-28,TN,Positive,Unknown
ChZDSUhNMG9nS0VJQ0FnSURPa09yTEhREAE,Andrea Degortes,Google,,,5,2022-06-25,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNPMzZHSWVnEAE,amir,Google,,,5,2022-06-23,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUNPeTdHMFNREAE,dennis rapp,Google,Sehr schön und sehr freundliches Personal,Very nice and very friendly staff,5,2022-06-19,TN,Positive,Unknown
ChdDSUhNMG9nS0VJQ0FnSUNPcGJtOXZnRRAB,Kates Kaouech,Google,,,5,2022-06-15,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUN5MWU2N1N3EAE,Rolf Sturm,Google,,,5,2022-05-27,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSUQycFBpZjhBRRAB,Dr Tahar Haddad,Google,The restaurant servers were rude !,The restaurant servers were rude !,5,2022-05-06,TN,Negative,Unknown
ChdDSUhNMG9nS0VJQ0FnSUMyeUl2YW53RRAB,Łukasz Bińkowski,Google,,,5,2022-04-11,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSUMyd0ttdGFnEAE,chi heb,Google,,,5,2022-04-09,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSURXcGZ5ckZnEAE,Anouar Ben Nacef,Google,Piscine chauffée,Heated swimming pool,5,2022-03-29,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSUNXeDR2cDlnRRAB,Taylan Dilek,Google,"A complete disappointment. Internet coverage is not stable, almost none existing in the rooms. Water pressure was low in the bathroom. Cleanliness and hygiene are also not the strongest muscles. English language skills of the personnel need improvement as well. But the view is simply amazing.","A complete disappointment. Internet coverage is not stable, almost none existing in the rooms. Water pressure was low in the bathroom. Cleanliness and hygiene are also not the strongest muscles. English language skills of the personnel need improvement as well. But the view is simply amazing.",5,2022-03-08,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSURtMGQ3b1FREAE,2022 Obvious1,Google,"Dirty and rather unhygienic. Food gets recycled for about 3-4 days. However, staff were friendly. Hotel Nour next door is much better and cheaper.","Dirty and rather unhygienic. Food gets recycled for about 3-4 days. However, staff were friendly. Hotel Nour next door is much better and cheaper.",5,2022-01-31,TN,Neutral,Unknown
ChdDSUhNMG9nS0VJQ0FnSURtMW8zaThBRRAB,Vlad Mandyev,Google,,,5,2022-01-27,TN,Neutral,Unknown
ChZDSUhNMG9nS0VJQ0FnSURtbk5PWlF3EAE,Ibrahim Saïdani,Google,,,5,2022-01-21,TN,Neutral,Unknown
